# Species	Genes	Alg.-Conn.	Ht_new.faa	Pb_new.faa	Pc_new.faa	Pf_new.faa	Pk_rmScaff_new.faa	Pv_new.faa	Py_new.faa	Tg_new.faa
8	10	0.104	542_g	3272_g,4993_g	1705_g	1471_g	1760_g	1676_g	2574_g	10869_g,11666_g
4	4	0.193	1029_g	2236_g	*	4185_g	4029_g	*	*	*
4	4	0.192	*	*	4211_g	3918_g	4315_g	4222_g	*	*
4	4	0.192	*	2461_g	*	4709_g	*	27_g	906_g	*
4	4	0.191	*	2049_g	3560_g	*	3641_g	*	3179_g	*
4	4	0.191	*	4236_g	2720_g	*	*	2692_g	1989_g	*
4	4	0.191	*	644_g	558_g	*	574_g	*	1573_g	*
4	4	0.19	*	914_g	3780_g	*	3858_g	*	2292_g	*
4	4	0.189	*	*	4738_g	*	4849_g	4739_g	3740_g	*
4	4	0.189	*	6507_g	998_g	275_g	*	*	372_g	*
4	4	0.188	*	*	1943_g	*	1980_g	1905_g	1007_g	*
4	4	0.188	*	*	3014_g	*	3083_g	2967_g	3453_g	*
4	4	0.188	*	6092_g	3258_g	941_g	*	*	3210_g	*
4	4	0.187	*	3809_g	*	3888_g	4351_g	*	2326_g	*
4	4	0.186	*	3599_g	*	1861_g	*	1153_g	545_g	*
4	4	0.186	*	369_g	2834_g	*	2910_g	2806_g	*	*
4	4	0.186	1670_g	*	*	2166_g	2240_g	*	4835_g	*
4	4	0.184	*	*	*	2582_g	4532_g	4430_g	4037_g	*
4	4	0.183	*	6999_g	*	4608_g	150_g	*	806_g	*
4	4	0.178	*	*	4826_g	*	4932_g	4818_g	3662_g	*
4	4	0.178	*	4975_g	1999_g	*	2040_g	*	1059_g	*
4	4	0.177	*	3974_g	*	2433_g	2510_g	2398_g	*	*
4	4	0.176	2021_g	792_g	*	845_g	*	*	4530_g	*
4	4	0.175	*	6418_g	4770_g	*	4877_g	*	3713_g	*
4	4	0.174	1849_g	*	*	4076_g	*	3828_g	2237_g	*
4	4	0.173	*	*	1674_g	1503_g	1731_g	1646_g	*	*
4	4	0.173	*	1605_g	*	3268_g	3702_g	3673_g	*	*
4	4	0.173	*	3617_g	3166_g	4819_g	*	*	4162_g	*
4	4	0.173	*	639_g	*	840_g	*	3346_g	4534_g	*
4	4	0.172	*	*	1033_g	*	1067_g	1015_g	*	8627_g
4	4	0.172	*	4939_g	4242_g	3887_g	*	*	2325_g	*
4	4	0.172	1431_g	*	*	4264_g	*	4026_g	2044_g	*
4	4	0.171	*	3939_g	122_g	4623_g	*	*	820_g	*
4	4	0.169	*	1735_g	*	2224_g	2299_g	*	1292_g	*
4	4	0.169	1224_g	2212_g	*	*	*	617_g	779_g	*
4	4	0.168	*	*	2836_g	1267_g	2912_g	2808_g	*	*
4	4	0.168	*	7043_g	1834_g	*	1876_g	1802_g	*	*
4	4	0.166	*	6738_g	*	4205_g	4056_g	3963_g	*	*
4	4	0.166	*	6813_g	469_g	520_g	482_g	*	*	*
4	4	0.165	*	*	1487_g	2090_g	1535_g	*	3313_g	*
4	4	0.165	*	147_g	*	242_g	*	*	405_g	3847_g
4	4	0.163	*	2786_g	*	1617_g	1607_g	*	2721_g	*
4	4	0.162	*	6782_g	3209_g	*	3283_g	3183_g	*	*
4	4	0.161	*	7089_g	*	*	3975_g	3886_g	2179_g	*
4	4	0.16	*	*	4323_g	*	4431_g	4331_g	2895_g	*
4	4	0.153	*	*	*	2593_g	4543_g	4441_g	4027_g	*
4	4	0.152	*	*	*	439_g	2176_g	819_g	223_g	*
4	4	0.151	*	*	4182_g	3139_g	4280_g	4194_g	*	*
4	4	0.151	*	*	4779_g	2926_g	4886_g	4777_g	*	*
4	4	0.15	*	*	844_g	432_g	879_g	*	230_g	*
4	4	0.149	*	*	8_g	*	10_g	4_g	928_g	*
4	4	0.149	*	326_g	3666_g	3313_g	3750_g	*	*	*
4	4	0.149	806_g	703_g	*	*	*	1667_g	2584_g	*
4	4	0.148	*	*	1723_g	1454_g	1770_g	1693_g	*	*
4	4	0.148	*	1433_g	*	4068_g	3911_g	*	2245_g	*
4	4	0.145	*	*	*	3165_g	3591_g	3521_g	1853_g	*
4	4	0.145	1815_g	*	3781_g	*	3862_g	*	2291_g	*
4	4	0.144	*	*	2023_g	146_g	*	1980_g	1077_g	*
4	4	0.144	*	*	544_g	*	557_g	522_g	1586_g	*
4	4	0.143	*	*	3120_g	4861_g	*	3092_g	4204_g	*
4	4	0.143	*	*	842_g	434_g	*	824_g	228_g	*
4	4	0.143	*	848_g	229_g	4517_g	243_g	*	*	*
4	4	0.142	*	*	*	2416_g	1175_g	2381_g	1472_g	*
4	4	0.142	*	*	2131_g	*	2182_g	2088_g	1184_g	*
4	4	0.142	*	1721_g	*	1738_g	*	1283_g	4740_g	*
4	4	0.142	1277_g	2556_g	4094_g	*	*	4112_g	*	*
4	4	0.141	*	*	*	2510_g	2592_g	2477_g	1560_g	*
4	4	0.141	*	*	*	3926_g	4304_g	4215_g	640_g	*
4	4	0.141	*	2997_g	*	*	551_g	516_g	1591_g	*
4	4	0.141	*	46_g	859_g	417_g	894_g	*	*	*
4	4	0.141	526_g	3104_g	756_g	*	*	*	43_g	*
4	4	0.14	*	*	1672_g	1505_g	1729_g	1644_g	*	*
4	4	0.14	*	*	3449_g	5136_g	*	3443_g	4613_g	*
4	4	0.14	*	1563_g	*	260_g	1049_g	996_g	*	*
4	4	0.14	699_g	4401_g	162_g	*	*	*	4357_g	*
4	4	0.139	*	*	*	349_g	964_g	907_g	309_g	*
4	4	0.139	*	*	102_g	4642_g	110_g	95_g	*	*
4	4	0.139	1495_g	*	*	3797_g	4442_g	*	2885_g	*
4	4	0.138	*	*	*	3840_g	4395_g	4299_g	2927_g	*
4	4	0.138	*	*	503_g	3667_g	515_g	482_g	*	*
4	4	0.138	1299_g	*	500_g	3670_g	*	479_g	*	*
4	4	0.138	202_g	4_g	*	801_g	*	*	1173_g	*
4	4	0.138	323_g	3348_g	*	*	3722_g	*	3105_g	*
4	4	0.137	*	*	*	1568_g	1666_g	1580_g	2670_g	*
4	4	0.137	*	*	*	3573_g	616_g	574_g	4318_g	*
4	4	0.137	*	*	*	4119_g	3963_g	*	2192_g	2765_g
4	4	0.137	*	*	3889_g	4129_g	3972_g	3883_g	*	*
4	4	0.137	*	428_g	*	3907_g	4326_g	*	657_g	*
4	4	0.137	*	5641_g	*	2396_g	2478_g	*	1460_g	*
4	4	0.137	1731_g	*	4448_g	*	4555_g	4453_g	*	*
4	4	0.136	*	*	1058_g	218_g	1092_g	1039_g	*	*
4	4	0.136	*	*	3486_g	5176_g	3568_g	3481_g	*	*
4	4	0.136	*	*	356_g	*	363_g	345_g	1760_g	*
4	4	0.136	*	*	777_g	493_g	814_g	763_g	*	*
4	4	0.136	1671_g	*	2182_g	*	2239_g	*	*	4382_g
4	4	0.136	1974_g	*	2665_g	*	2741_g	*	754_g	*
4	4	0.135	*	*	3605_g	3257_g	3690_g	3684_g	*	*
4	4	0.135	*	*	678_g	3496_g	701_g	*	120_g	*
4	4	0.135	*	278_g	1232_g	*	1278_g	1213_g	*	*
4	4	0.135	*	3950_g	2470_g	2462_g	*	*	*	3402_g
4	4	0.135	*	4122_g	4421_g	2576_g	*	4424_g	*	*
4	4	0.135	*	6796_g	2540_g	1023_g	*	2514_g	*	*
4	4	0.135	1843_g	*	*	3524_g	*	624_g	*	8513_g
4	4	0.135	414_g	*	4491_g	*	4606_g	4499_g	*	*
4	4	0.134	*	*	*	1411_g	1810_g	1735_g	2518_g	*
4	4	0.134	*	*	1298_g	1743_g	*	5567_g	4735_g	*
4	4	0.134	*	*	299_g	4463_g	307_g	288_g	*	*
4	4	0.134	*	2716_g	1945_g	71_g	*	*	1009_g	*
4	4	0.134	*	3646_g	2166_g	2149_g	*	*	1218_g	*
4	4	0.134	*	4034_g	*	1687_g	1402_g	*	4789_g	*
4	4	0.134	1053_g	2718_g	387_g	596_g	*	*	*	*
4	4	0.134	1696_g	2417_g	*	*	*	1435_g	4105_g	*
4	4	0.134	1860_g	2550_g	*	4491_g	*	*	4449_g	*
4	4	0.133	355_g	3377_g	*	4867_g	3185_g	*	*	*
4	4	0.132	*	*	4254_g	*	4371_g	*	2315_g	1720_g
4	4	0.132	*	1729_g	3252_g	*	3317_g	*	3204_g	*
4	4	0.132	*	5_g	*	2783_g	4738_g	4631_g	*	*
4	4	0.131	*	*	355_g	*	362_g	344_g	1761_g	*
4	4	0.131	*	3467_g	3660_g	*	3745_g	*	3085_g	*
4	4	0.131	1656_g	*	1668_g	1508_g	*	*	*	2345_g
4	4	0.13	*	4302_g	1804_g	*	1846_g	*	2484_g	*
4	4	0.13	*	6710_g	3485_g	4772_g	*	*	3001_g	*
4	4	0.13	*	7121_g	3519_g	*	3595_g	*	1849_g	*
4	4	0.13	358_g	*	3904_g	4143_g	3985_g	*	*	*
4	4	0.129	*	*	3572_g	3225_g	3657_g	3716_g	*	*
4	4	0.129	*	*	4521_g	2680_g	*	4529_g	*	605_g
4	4	0.129	*	2444_g	2438_g	*	*	2396_g	1484_g	*
4	4	0.129	*	3413_g	572_g	3600_g	*	549_g	*	*
4	4	0.129	*	481_g	*	4521_g	239_g	214_g	*	*
4	4	0.129	383_g	6432_g	*	*	*	3358_g	4544_g	*
4	4	0.129	599_g	*	4542_g	2703_g	*	*	3925_g	*
4	4	0.128	*	*	1927_g	54_g	1964_g	*	992_g	*
4	4	0.128	*	*	2757_g	4365_g	2825_g	2730_g	*	*
4	4	0.128	*	*	4399_g	*	4510_g	4405_g	2821_g	*
4	4	0.128	*	1246_g	4183_g	*	4281_g	*	620_g	*
4	4	0.128	1435_g	2899_g	2731_g	*	*	2702_g	*	*
4	4	0.128	2079_g	7110_g	3645_g	*	*	*	3100_g	*
4	4	0.127	*	1258_g	4567_g	*	*	4574_g	3904_g	*
4	4	0.127	*	3568_g	908_g	*	*	890_g	292_g	*
4	4	0.127	349_g	4481_g	*	3557_g	*	*	4334_g	*
4	4	0.127	946_g	*	2251_g	2236_g	2312_g	*	*	*
4	4	0.126	*	2893_g	1994_g	*	*	*	1054_g	13483_g
4	4	0.126	994_g	*	1505_g	2107_g	*	*	3326_g	*
4	4	0.125	*	*	1275_g	*	1319_g	1253_g	4711_g	*
4	4	0.125	*	*	2486_g	*	2560_g	2448_g	1532_g	*
4	4	0.125	*	*	3392_g	5090_g	*	3375_g	4562_g	*
4	4	0.125	*	*	4759_g	2907_g	4868_g	*	3723_g	*
4	4	0.125	*	*	805_g	467_g	842_g	791_g	*	*
4	4	0.125	*	286_g	4001_g	*	4098_g	*	2069_g	*
4	4	0.125	*	5294_g	788_g	*	*	*	179_g	1346_g
4	4	0.124	*	2890_g	*	116_g	2031_g	1950_g	*	*
4	4	0.124	*	567_g	*	1716_g	1371_g	*	4762_g	*
4	4	0.124	1104_g	5470_g	4431_g	*	4536_g	*	*	*
4	4	0.123	*	*	2718_g	4407_g	2782_g	2689_g	*	*
4	4	0.123	*	*	4708_g	2861_g	*	4708_g	3767_g	*
4	4	0.123	*	1470_g	*	*	298_g	267_g	4469_g	*
4	4	0.123	*	4288_g	*	584_g	409_g	387_g	*	*
4	4	0.123	*	6522_g	*	1397_g	1823_g	1747_g	*	*
4	4	0.123	1510_g	*	1184_g	*	*	1166_g	555_g	*
4	4	0.123	562_g	*	781_g	490_g	*	767_g	*	*
4	4	0.122	*	*	2550_g	*	2616_g	2524_g	2362_g	*
4	4	0.122	*	5819_g	*	4620_g	4950_g	117_g	*	*
4	4	0.122	*	6540_g	*	3873_g	4374_g	4267_g	*	*
4	4	0.122	*	739_g	*	*	3842_g	3760_g	2953_g	*
4	4	0.121	*	387_g	3899_g	4139_g	*	3893_g	*	*
4	4	0.121	1285_g	1716_g	1611_g	*	*	*	2665_g	*
4	4	0.12	*	*	1299_g	1742_g	1344_g	1279_g	*	*
4	4	0.12	*	2039_g	252_g	*	270_g	241_g	*	*
4	4	0.12	1300_g	2753_g	*	3671_g	*	*	1628_g	*
4	4	0.12	730_g	6490_g	1907_g	*	*	1870_g	*	*
4	4	0.119	*	1566_g	*	2840_g	4795_g	*	3787_g	*
4	4	0.119	1969_g	2994_g	3296_g	*	3364_g	*	*	*
4	4	0.119	4_g	7142_g	*	392_g	*	*	268_g	*
4	4	0.118	*	*	3162_g	4822_g	3237_g	3136_g	*	*
4	4	0.118	*	2342_g	*	3757_g	*	4383_g	2846_g	*
4	4	0.118	*	6766_g	3447_g	*	*	3441_g	4609_g	*
4	4	0.118	1202_g	2881_g	249_g	*	*	238_g	*	*
4	4	0.117	*	*	2779_g	*	2853_g	2754_g	1927_g	*
4	4	0.117	227_g	5177_g	1610_g	*	*	1584_g	*	*
4	4	0.117	982_g	4063_g	*	381_g	931_g	*	*	*
4	4	0.116	*	*	2618_g	753_g	*	2596_g	710_g	*
4	4	0.116	*	*	3644_g	3294_g	3728_g	3650_g	*	*
4	4	0.116	*	*	505_g	*	517_g	484_g	1621_g	*
4	4	0.116	*	2886_g	1079_g	1954_g	1112_g	*	*	*
4	4	0.116	1606_g	*	3268_g	931_g	*	3248_g	*	*
4	4	0.115	*	*	*	832_g	*	3355_g	4542_g	12273_g
4	4	0.115	*	*	1169_g	1863_g	*	1151_g	543_g	*
4	4	0.115	*	*	1848_g	*	1889_g	1814_g	2446_g	*
4	4	0.115	*	*	2647_g	725_g	*	2625_g	738_g	*
4	4	0.115	*	*	3108_g	4872_g	3175_g	*	*	13434_g
4	4	0.115	*	*	664_g	3510_g	683_g	637_g	*	*
4	4	0.115	*	500_g	4147_g	3108_g	*	4162_g	*	*
4	4	0.114	*	*	968_g	305_g	*	953_g	343_g	*
4	4	0.113	1587_g	*	2067_g	192_g	*	2025_g	*	*
4	4	0.112	*	*	1608_g	1566_g	1668_g	1582_g	*	*
4	4	0.112	1551_g	1351_g	*	5107_g	*	*	4578_g	*
4	4	0.111	*	*	1051_g	*	1084_g	1031_g	421_g	*
4	4	0.111	*	*	4651_g	2804_g	4759_g	*	3827_g	*
4	4	0.11	*	*	4095_g	3065_g	4189_g	4113_g	*	*
4	4	0.109	*	*	4290_g	*	4393_g	4297_g	2929_g	*
4	4	0.109	*	3071_g	2995_g	1176_g	*	2949_g	*	*
4	4	0.109	*	3457_g	1149_g	1880_g	1192_g	*	*	*
4	4	0.109	*	778_g	3422_g	5113_g	*	*	4585_g	*
4	4	0.107	*	5210_g	5632_g	*	3804_g	5587_g	*	*
4	4	0.107	*	6569_g	1861_g	*	*	1826_g	2434_g	*
4	4	0.106	*	*	1179_g	*	1224_g	1161_g	550_g	*
4	4	0.106	1574_g	2995_g	3295_g	*	*	3274_g	*	*
4	4	0.105	*	*	4649_g	2802_g	4757_g	*	3829_g	*
4	4	0.105	*	6848_g	492_g	3679_g	*	472_g	*	*
4	4	0.104	*	*	1566_g	*	1619_g	1545_g	2709_g	*
4	4	0.103	1973_g	3283_g	2329_g	*	*	*	276_g	*
4	4	0.103	619_g	*	3849_g	*	3931_g	3840_g	*	*
4	4	0.102	*	*	298_g	4464_g	306_g	287_g	*	*
4	4	0.102	*	1317_g	1889_g	*	4138_g	3219_g	*	*
4	4	0.1	*	4012_g	2478_g	2470_g	*	2437_g	*	*
4	4	0.1	82_g	4435_g	*	3892_g	*	*	672_g	*
4	4	0.0989	*	2074_g	*	4599_g	*	139_g	*	5273_g
4	4	0.0987	*	3822_g	4070_g	3040_g	*	*	3531_g	*
4	4	0.0983	*	5582_g	1627_g	*	*	1602_g	2649_g	*
4	4	0.0981	*	*	351_g	*	356_g	340_g	1765_g	*
4	4	0.0977	341_g	2749_g	4222_g	*	*	4233_g	*	*
4	4	0.0957	*	1198_g	1921_g	*	1956_g	1883_g	*	*
4	4	0.0957	*	3392_g	789_g	*	826_g	*	180_g	*
4	4	0.0956	*	2612_g	*	4267_g	4125_g	*	2040_g	*
4	4	0.0953	*	6772_g	4504_g	*	4617_g	*	3960_g	*
4	4	0.0951	*	*	3407_g	5106_g	3488_g	3390_g	*	*
4	4	0.0932	558_g	*	2784_g	4336_g	2858_g	*	*	*
4	4	0.0928	*	*	*	2339_g	2419_g	2309_g	1403_g	*
4	4	0.0928	*	*	2981_g	*	3051_g	2935_g	3418_g	*
4	4	0.0927	*	*	2729_g	*	2796_g	2700_g	1981_g	*
4	4	0.0915	1795_g	*	3529_g	3180_g	*	3534_g	*	*
4	4	0.091	*	*	957_g	316_g	989_g	942_g	*	*
4	4	0.0892	*	*	2090_g	1117_g	2135_g	2046_g	*	*
4	4	0.0891	*	*	3084_g	4897_g	3152_g	3057_g	*	*
4	4	0.0881	*	*	4128_g	*	4227_g	4144_g	3587_g	*
4	4	0.0881	*	1273_g	186_g	*	*	180_g	4367_g	*
4	4	0.0879	*	2085_g	1336_g	*	*	1316_g	4773_g	*
4	4	0.0875	*	3941_g	*	4625_g	*	*	822_g	6380_g
4	4	0.0866	*	3089_g	2049_g	172_g	2092_g	*	*	*
4	4	0.0854	97_g	2819_g	2260_g	*	2322_g	*	*	*
4	4	0.0846	*	2273_g	3969_g	*	*	*	2098_g	8451_g
4	4	0.0833	*	*	2918_g	5053_g	2997_g	*	2729_g	*
4	4	0.0782	*	*	1931_g	58_g	1968_g	*	*	2609_g
4	4	0.0743	*	3211_g	3678_g	*	3767_g	3617_g	*	*
4	4	0.0669	*	1084_g	*	*	1004_g	957_g	346_g	*
4	4	0.0646	*	*	1117_g	1913_g	1156_g	1099_g	*	*
4	4	0.0645	*	*	4284_g	3849_g	*	4292_g	2934_g	*
4	4	0.0624	*	2639_g	2060_g	*	2105_g	*	1114_g	*
4	4	0.0611	*	*	1759_g	*	1805_g	1730_g	2522_g	*
4	4	0.0609	*	*	4185_g	3142_g	4282_g	4197_g	*	*
4	4	0.0543	*	*	1284_g	*	1329_g	1264_g	4721_g	*
4	4	0.0376	*	*	3612_g	3263_g	*	28_g	905_g	*
4	4	0.0324	*	*	4289_g	3844_g	*	4296_g	2930_g	*
4	4	0.0322	*	*	1741_g	1434_g	1784_g	1712_g	*	*
3	6	0.126	1218_g	*	*	2208_g	*	2178_g,5484_g,5485_g,5571_g	*	*
3	5	0.392	*	*	*	3219_g	*	5479_g,5544_g,5545_g	3173_g	*
3	5	0.244	*	*	618_g,682_g	322_g	*	*	*	5768_g,6480_g
3	5	0.198	*	*	*	1821_g	*	5498_g,1196_g,5497_g	584_g	*
3	5	0.142	*	*	4067_g	3037_g	*	5494_g,5495_g,5496_g	*	*
3	4	0.5	*	*	*	2614_g	*	*	4007_g	13594_g,9069_g
3	4	0.499	*	*	*	3354_g	3791_g	*	*	11088_g,11885_g
3	4	0.499	*	*	1171_g	*	1213_g	*	*	3524_g,2843_g
3	4	0.497	*	1715_g	*	1563_g	*	*	*	12590_g,9933_g
3	4	0.496	*	*	*	*	*	2627_g	740_g	4080_g,8860_g
3	4	0.496	*	*	*	*	*	588_g	4332_g	12589_g,9934_g
3	4	0.496	*	*	*	*	4385_g	4277_g	*	13237_g,9430_g
3	4	0.496	*	*	*	*	4472_g	*	2854_g	2089_g,2172_g
3	4	0.496	*	*	*	3973_g	3810_g	*	*	11007_g,11804_g
3	4	0.496	*	*	3010_g	*	*	2964_g	*	7399_g,7519_g
3	4	0.496	*	4393_g	*	*	*	*	485_g	13232_g,9435_g
3	4	0.495	*	*	*	*	1701_g	1614_g	*	7175_g,7741_g
3	4	0.495	*	*	*	*	3059_g	2943_g	*	13203_g,9463_g
3	4	0.494	*	4165_g	*	1422_g	*	*	*	2772_g,3453_g
3	4	0.492	*	3364_g	*	*	*	3816_g	*	7357_g,7561_g
3	4	0.49	*	*	*	*	1086_g	1033_g	*	10849_g,11646_g
3	4	0.488	*	*	*	*	*	171_g	4370_g	11089_g,11886_g
3	4	0.488	*	*	4740_g	*	*	4740_g	*	10923_g,11720_g
3	4	0.486	*	3669_g	*	2458_g	*	*	*	6002_g,6249_g
3	4	0.485	1433_g	6137_g,2777_g	*	3762_g	*	*	*	*
3	4	0.484	*	*	4309_g	*	4412_g	*	*	10969_g,11766_g
3	4	0.483	*	*	*	634_g	*	*	1768_g	5665_g,6582_g
3	4	0.483	*	*	2810_g	1243_g	*	*	*	10134_g,12387_g
3	4	0.482	*	3331_g	*	*	*	2937_g	*	12651_g,9872_g
3	4	0.481	*	*	*	*	4376_g	*	2310_g	13563_g,9101_g
3	4	0.48	*	*	*	*	3996_g	*	2159_g	2022_g,2237_g
3	4	0.48	*	*	*	*	4242_g	*	3602_g	5790_g,6459_g
3	4	0.478	*	740_g	*	*	*	*	2482_g	5809_g,6440_g
3	4	0.474	1260_g	*	*	*	1782_g	*	*	10956_g,11753_g
3	4	0.474	3_g	*	*	393_g	*	*	*	2095_g,2166_g
3	4	0.473	*	*	348_g	*	352_g	*	*	6113_g,6140_g
3	4	0.46	758_g	*	178_g	*	*	*	*	12734_g,9790_g
3	4	0.453	*	*	*	4841_g	3216_g	3114_g,5673_g	*	*
3	4	0.447	*	3942_g	4664_g	*	*	*	*	10530_g,11327_g
3	4	0.444	*	6281_g,7079_g	1791_g	*	*	*	2493_g	*
3	4	0.44	*	1768_g	*	3109_g	*	*	*	10663_g,11460_g
3	4	0.433	*	*	2655_g	718_g	*	*	*	8572_g,4557_g
3	4	0.419	*	*	*	*	*	1393_g	4850_g	11234_g,12031_g
3	4	0.365	*	*	*	*	2824_g	*	3131_g	10889_g,11686_g
3	4	0.353	*	2485_g	*	*	*	144_g	*	10826_g,11623_g
3	4	0.352	1525_g	*	*	*	*	2288_g	*	12477_g,10045_g
3	4	0.35	*	*	3467_g	*	3545_g	*	*	7168_g,7749_g
3	4	0.339	*	*	*	*	2152_g	2062_g	*	13452_g,9213_g
3	4	0.289	*	*	1473_g	2078_g	*	*	*	5718_g,6529_g
3	4	0.246	*	*	4501_g	*	*	*	3963_g	1242_g,1396_g
3	4	0.246	*	547_g	*	*	4101_g	*	*	332_g,59_g
3	4	0.245	*	*	*	3998_g	3835_g	*	*	13142_g,9524_g
3	4	0.245	*	3557_g	*	*	2494_g,3521_g	*	*	2082_g
3	4	0.245	*	5430_g	*	*	4386_g	*	*	6050_g,6202_g
3	4	0.243	*	*	*	*	987_g	5669_g,940_g	332_g	*
3	4	0.243	*	*	*	3409_g,3681_g	*	470_g	1638_g	*
3	4	0.243	*	*	*	4577_g	179_g	*	*	8349_g,4256_g
3	4	0.24	*	*	3171_g	3969_g	*	3146_g,3144_g	*	*
3	4	0.238	*	2465_g	*	2502_g	*	5535_g,5574_g	*	*
3	4	0.232	*	*	*	*	4772_g	*	3809_g	10696_g,11493_g
3	4	0.232	*	*	*	3531_g	660_g	*	*	11180_g,11977_g
3	4	0.223	*	*	3374_g	829_g	*	*	*	5863_g,6385_g
3	4	0.217	*	*	*	*	3889_g	*	2269_g	5083_g,4611_g
3	4	0.207	*	*	3580_g	*	*	*	3158_g	12977_g,9684_g
3	4	0.205	*	2096_g,5331_g	*	1840_g	*	1175_g	*	*
3	4	0.203	*	*	*	4165_g	*	3920_g	*	12658_g,9865_g
3	4	0.203	*	*	4000_g	*	*	4002_g	*	13303_g,9366_g
3	4	0.199	*	*	*	*	2680_g	2583_g	*	1088_g,1550_g
3	4	0.195	*	5462_g	3976_g	*	*	*	*	10146_g,12375_g
3	4	0.187	*	*	2439_g	*	*	*	1486_g	5564_g,6684_g
3	4	0.181	*	972_g	*	*	*	*	3253_g	4481_g,8496_g
3	4	0.178	237_g	*	*	*	*	352_g	*	2849_g,3530_g
3	4	0.176	*	*	*	3322_g	*	*	3071_g	10553_g,11350_g
3	4	0.174	*	*	2282_g	*	*	*	1335_g	6724_g,8185_g
3	4	0.173	*	4370_g	*	2643_g	*	*	*	2777_g,3458_g
3	4	0.171	*	*	3506_g	*	1923_g,3579_g	3509_g	*	*
3	4	0.169	*	*	*	3309_g	3746_g	3633_g,5565_g	*	*
3	4	0.165	*	1451_g	*	*	*	*	3811_g	2028_g,2231_g
3	4	0.151	*	*	*	4126_g	3970_g	*	*	1985_g,2275_g
3	4	0.15	*	*	*	125_g	*	1958_g	*	2963_g,3644_g
3	4	0.147	*	*	*	2083_g	*	1457_g	*	1750_g,933_g
3	4	0.147	*	2842_g	713_g	*	*	*	*	4197_g,8410_g
3	4	0.145	*	*	*	*	4302_g	4213_g	*	8814_g,4034_g
3	4	0.145	*	*	1054_g	*	*	1034_g	*	8909_g,4129_g
3	4	0.144	*	*	*	3491_g	*	592_g,658_g	116_g	*
3	4	0.143	*	*	722_g	3448_g	*	*	*	8430_g,4415_g
3	4	0.143	*	2361_g	*	*	*	2446_g	*	5343_g,4871_g
3	4	0.139	*	3870_g	*	*	*	*	2189_g	7988_g,6924_g
3	4	0.138	*	2306_g	*	*	*	1566_g	*	5179_g,4707_g
3	4	0.136	*	*	3359_g	*	*	*	1718_g	5652_g,6594_g
3	4	0.132	*	5358_g,556_g	*	1787_g	*	*	4691_g	*
3	4	0.131	*	5828_g	*	*	3071_g	*	*	8426_g,4411_g
3	4	0.122	*	*	*	4817_g	*	3140_g,3149_g	4161_g	*
3	4	0.12	779_g	3668_g	*	*	*	*	*	10291_g,12233_g
3	4	0.113	*	5142_g	*	*	*	*	894_g	5136_g,4664_g
3	4	0.111	*	*	2267_g	*	*	*	1322_g	4619_g,5091_g
3	4	0.11	*	*	3408_g	*	3489_g	*	*	12874_g,8993_g
3	4	0.107	*	6705_g	*	5048_g	*	*	*	4647_g,5119_g
3	4	0.105	1364_g	6836_g	*	*	*	*	*	12639_g,9884_g
3	3	0.953	*	*	*	4097_g	3940_g	*	2215_g	*
3	3	0.95	*	6828_g	3966_g	*	*	3967_g	*	*
3	3	0.943	*	*	3156_g	*	3231_g	3130_g	*	*
3	3	0.942	*	*	4702_g	*	4813_g	4702_g	*	*
3	3	0.939	*	*	4318_g	*	4424_g	4326_g	*	*
3	3	0.935	*	*	2675_g	*	2751_g	2650_g	*	*
3	3	0.935	*	*	3028_g	*	3099_g	2982_g	*	*
3	3	0.931	*	*	120_g	*	129_g	112_g	*	*
3	3	0.93	*	*	2104_g	816_g	*	*	1158_g	*
3	3	0.93	*	*	3888_g	*	3971_g	3882_g	*	*
3	3	0.928	*	*	2559_g	*	2630_g	2534_g	*	*
3	3	0.92	*	*	214_g	*	227_g	203_g	*	*
3	3	0.919	*	1194_g	*	1439_g	1779_g	*	*	*
3	3	0.918	*	*	4007_g	*	4104_g	4009_g	*	*
3	3	0.917	*	*	616_g	*	633_g	590_g	*	*
3	3	0.916	453_g	*	4078_g	3048_g	*	*	*	*
3	3	0.914	*	4322_g	4153_g	*	*	4168_g	*	*
3	3	0.909	*	*	3380_g	*	3460_g	3364_g	*	*
3	3	0.909	*	*	3948_g	*	4031_g	3943_g	*	*
3	3	0.907	*	*	3431_g	*	3509_g	3427_g	*	*
3	3	0.904	*	*	2509_g	*	2585_g	2470_g	*	*
3	3	0.904	*	*	3992_g	*	*	3994_g	2077_g	*
3	3	0.904	*	*	655_g	*	674_g	629_g	*	*
3	3	0.904	*	7189_g	*	4528_g	*	*	4409_g	*
3	3	0.9	*	*	4573_g	*	4685_g	4579_g	*	*
3	3	0.899	*	*	1675_g	*	1733_g	1648_g	*	*
3	3	0.899	*	*	3982_g	*	4079_g	3985_g	*	*
3	3	0.899	*	*	542_g	*	555_g	520_g	*	*
3	3	0.896	*	*	4429_g	*	4534_g	4432_g	*	*
3	3	0.895	*	*	3018_g	*	3087_g	2971_g	*	*
3	3	0.893	*	*	3181_g	*	3254_g	3158_g	*	*
3	3	0.892	*	*	4676_g	*	4784_g	4675_g	*	*
3	3	0.889	*	*	3214_g	*	3288_g	3188_g	*	*
3	3	0.886	*	*	3933_g	*	4018_g	3928_g	*	*
3	3	0.886	*	*	4718_g	*	4830_g	4719_g	*	*
3	3	0.884	*	*	1379_g	*	1425_g	1354_g	*	*
